name,vendor,product_image,quantity,orginal_price,selling_price,description,status,trending,created_at,category
"Wholy Wholegrain Assorted Fudgy Center Filled Cake - High Fibre, Vegetarian, Trans Fat Free, Healthy Nutritious Snack - Pack of 6 x 40g (2x Chocolate,",B0CGF6JF3C,uploads/81Zp4sw5X8L.jpg,0,200,180,"Wholy Wholegrain Assorted Fudgy Center Filled Cake - High Fibre, Vegetarian, Trans Fat Free, Healthy Nutritious Snack - Pack of 6 x 40g (2x Chocolate, 2x Hazelut, 1x Peanut Butter, 1x Coffee)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Savory Butterscotch Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (1.0kg) (Same Day Delivery)",B0CWP8RNBC,uploads/61H37EUB+jL.jpg,9,999,899,"FlowerAura Savory Butterscotch Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (1.0kg) (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
"Cadbury Gems Chocolate Home Treats Pack, 142.2 g & Cadbury Chocobakes Choc Layered Cakes, 126g (6 pieces)",B0CDDGZ15H,uploads/71AVVexCZ2L.jpg,3,143,129,"Cadbury Gems Chocolate Home Treats Pack, 142.2 g & Cadbury Chocobakes Choc Layered Cakes, 126g (6 pieces)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh Decadent Black Forest Cake With Birthday Topper Gift's For Girlfriend, Boyfriend, Husband, Wife, Child, Collea",B0CNDC1MZR,uploads/61g9dCMI3UL.jpg,9,699,629,"FlowerAura Delicious Silky Smooth Fresh Decadent Black Forest Cake With Birthday Topper Gift's For Girlfriend, Boyfriend, Husband, Wife, Child, Colleagues & Relatives (Same Day Delivery) (0.5Kg)",0,0,24:39.5,Grocery & Gourmet Foods
"Wholy Wholegrain Peanut Butter Fudgy Center Filled Cake - High Fibre, Vegetarian, Trans Fat Free, Multigrain Healthy Nutritious Snack - Pack of 6 x 40",B0CGL335B1,uploads/71LYifMFTcL.jpg,0,210,189,"Wholy Wholegrain Peanut Butter Fudgy Center Filled Cake - High Fibre, Vegetarian, Trans Fat Free, Multigrain Healthy Nutritious Snack - Pack of 6 x 40g",0,0,24:39.5,Grocery & Gourmet Foods
"Cadbury Chocobakes Choc Filled Cookies (biscuits), Family Pack, 300g & cadbury Chocobakes Choc layered Cakes, 114g",B0CDD43K35,uploads/71-XkDkcxGL.jpg,3,173,156,"Cadbury Chocobakes Choc Filled Cookies (biscuits), Family Pack, 300g & cadbury Chocobakes Choc layered Cakes, 114g",0,0,24:39.5,Grocery & Gourmet Foods
"80 Rose Garden Choco Vanila Cake for Birthday, Anniversary, Special Occasion -500 Grams",B085HVRD55,uploads/41YQBvyvr5L.jpg,9,799,719,"80 Rose Garden Choco Vanila Cake for Birthday, Anniversary, Special Occasion -500 Grams",0,0,24:39.5,Grocery & Gourmet Foods
"Timios Multigrain Eggless Instant Chocolate Cake Mix|No Maida|Sweetened with Jaggeery|Righ In Protein,Iron & Calcium|250g",B09JZN7TWL,uploads/51gabOOIN4L.jpg,2,151.7,137,"Timios Multigrain Eggless Instant Chocolate Cake Mix|No Maida|Sweetened with Jaggeery|Righ In Protein,Iron & Calcium|250g",0,0,24:39.5,Grocery & Gourmet Foods
Spice Cakes Marble - Choco Vanilla Cake 500gm,B0CG8W94TP,uploads/71Xph6ARuAL.jpg,0,390,351,Spice Cakes Marble - Choco Vanilla Cake 500gm,0,0,24:39.5,Grocery & Gourmet Foods
"Cadbury Fuse Peanut & Caramel filled Chocolate Home Treats, 108.5g & cadbury Chocobakes Choc layered Cakes, 114g",B0CDDP3M24,uploads/711YSZ9z7eL.jpg,2,152,137,"Cadbury Fuse Peanut & Caramel filled Chocolate Home Treats, 108.5g & cadbury Chocobakes Choc layered Cakes, 114g",0,0,24:39.5,Grocery & Gourmet Foods
"Deemah Fantasy Cake with Chocolate, 12 pcs  40g (UAE)",B0CM3PB65P,uploads/51EcjS7KpVL.jpg,10,399.5,360,"Deemah Fantasy Cake with Chocolate, 12 pcs  40g (UAE)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh Almond Ferrero Rocher Cake Gift's For Birthday, Anniversary, Valentine's Day, Mother's Day, Christmas, Wedding",B0CKR6SSHC,uploads/71reJ+APARL.jpg,9,949,854,"FlowerAura Delicious Silky Smooth Fresh Almond Ferrero Rocher Cake Gift's For Birthday, Anniversary, Valentine's Day, Mother's Day, Christmas, Wedding (Same Day Delivery) (0.5Kg)",0,0,24:39.5,Grocery & Gourmet Foods
Bigwishbox Pink Pinata Smash Cake 1 Kg Ball Shape | Chocolate Cake Inside | Birthday Cake | Surprise Cake - Next Day Delivery,B095PMHCZ4,uploads/416PquzgXcS.jpg,9,2999,2699,Bigwishbox Pink Pinata Smash Cake 1 Kg Ball Shape | Chocolate Cake Inside | Birthday Cake | Surprise Cake - Next Day Delivery,0,0,24:39.5,Grocery & Gourmet Foods
Bigwishbox Rakhi Gifts For Kids | 01 Kid Rakhi Cartoon | 01 Cartoon Rakhi of Lord | 06 Assorted Chocolates | Chocolate Cake 500g | Roli Chawal For Til,B0992CZ5W9,uploads/71m8lPlmOjS.jpg,9,1499,1349,Bigwishbox Rakhi Gifts For Kids | 01 Kid Rakhi Cartoon | 01 Cartoon Rakhi of Lord | 06 Assorted Chocolates | Chocolate Cake 500g | Roli Chawal For Tilak | Next Day Delivery,0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Chocolicious Coffee Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Delivery)",B09Y8WW4CW,uploads/617VTSeIA4L.jpg,9,859,773,"FlowerAura Chocolicious Coffee Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Tasty Fresh 500g Chocolate Cake With Fresh Live 10 Yellow Rose Bouquet For Valentine's Day Gift, Birthday Gift, Anniversary Gift, Women's D",B0CWPBF9D1,uploads/61EdydejEqL.jpg,9,1049,944,"FlowerAura Tasty Fresh 500g Chocolate Cake With Fresh Live 10 Yellow Rose Bouquet For Valentine's Day Gift, Birthday Gift, Anniversary Gift, Women's Day Gift & Mother's Day Gift (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh Cherrish Black Forest Special Birthday Cake With Happy Birthday Topper Gift's For Girlfriend, Boyfriend, Husba",B0CPY4MM4Z,uploads/61Nt9XzaOPL.jpg,9,699,629,"FlowerAura Delicious Silky Smooth Fresh Cherrish Black Forest Special Birthday Cake With Happy Birthday Topper Gift's For Girlfriend, Boyfriend, Husband, Wife, Child, Friend (Same Day Delivery)(0.5Kg)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh Chocolate Oreo Birthday Cake With Happy Birthday Topper Gift's For Girlfriend, Boyfriend, Husband, Wife, Frien",B0CPY5R49Q,uploads/61ckGNfnP8L.jpg,9,849,764,"FlowerAura Delicious Silky Smooth Fresh Chocolate Oreo Birthday Cake With Happy Birthday Topper Gift's For Girlfriend, Boyfriend, Husband, Wife, Friends & Colleagues (Same Day Delivery)(0.5Kg)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura 500g Butterscotch Cake With Fresh Live 12 Yellow Gerberas Flower Bouquet For Valentine's Day Gift, Birthday Gift, Anniversary Gift, Women's",B0CWLN45TR,uploads/61f+afaXA0L.jpg,9,1199,1079,"FlowerAura 500g Butterscotch Cake With Fresh Live 12 Yellow Gerberas Flower Bouquet For Valentine's Day Gift, Birthday Gift, Anniversary Gift, Women's Day Gift, Mother's Day Gift (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
"Ghasitaram Gifts Express Delivery Fresh Eggless Happy Birthday Chocolate Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valen",B09NC6V6KQ,uploads/41PaSjmyanL.jpg,1,751,676,"Ghasitaram Gifts Express Delivery Fresh Eggless Happy Birthday Chocolate Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,|",0,0,24:39.5,Grocery & Gourmet Foods
"Ghasitaram Gifts Express Delivery Fresh Eggless Vanilla Birthday Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Chr",B09NC5GQM2,uploads/41pKUDOTgDL.jpg,1,751,676,"Ghasitaram Gifts Express Delivery Fresh Eggless Vanilla Birthday Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,|",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh Creamy Butterscotch Birthday Cake With Happy Birthday Topper Gift's For Girlfriend, Boyfriend, Husband, Wife, ",B0CPY4QQB1,uploads/51GturfmKOL.jpg,9,799,719,"FlowerAura Delicious Silky Smooth Fresh Creamy Butterscotch Birthday Cake With Happy Birthday Topper Gift's For Girlfriend, Boyfriend, Husband, Wife, Child, Colleagues (Same Day Delivery)(0.5Kg)",0,0,24:39.5,Grocery & Gourmet Foods
Bigwishbox Fresh Vanilla Cake 500g | Birthday/Anniversary Cake | Sameday/Nextday Delivery,B092276SS2,uploads/418zBNWoVnS.jpg,9,799,719,Bigwishbox Fresh Vanilla Cake 500g | Birthday/Anniversary Cake | Sameday/Nextday Delivery,0,0,24:39.5,Grocery & Gourmet Foods
"Ghasitaram Gifts Express Delivery Fresh Eggless Chocolate Cake 1/2 kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas",B09NC53VYT,uploads/51XiigGj2xL.jpg,1,751,676,"Ghasitaram Gifts Express Delivery Fresh Eggless Chocolate Cake 1/2 kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,|",0,0,24:39.5,Grocery & Gourmet Foods
"Ghasitaram Gifts Express Delivery Fresh Eggless Black Forest Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christm",B09NC3CGBQ,uploads/51dsZ1RnGqL.jpg,1,851,766,"Ghasitaram Gifts Express Delivery Fresh Eggless Black Forest Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,|",0,0,24:39.5,Grocery & Gourmet Foods
"Bigwishbox Choco Cream Cake for Birthday, Anniversary, Special Occasion - 500 Grams",B081RPB2XH,uploads/61yiijZdd0L.jpg,0,750,675,"Bigwishbox Choco Cream Cake for Birthday, Anniversary, Special Occasion - 500 Grams",0,0,24:39.5,Grocery & Gourmet Foods
"Ghasitaram Gifts Express Delivery Fresh Eggless Heart Chocolate Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Chri",B09NC6F3WQ,uploads/51VlZyVYEdL.jpg,1,851,766,"Ghasitaram Gifts Express Delivery Fresh Eggless Heart Chocolate Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,|",0,0,24:39.5,Grocery & Gourmet Foods
"Ghasitaram Gifts Express Delivery Fresh Eggless Rich Dutch Chocolate Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine",B09NC4WLGJ,uploads/41btht5Eb+L.jpg,9,799,719,"Ghasitaram Gifts Express Delivery Fresh Eggless Rich Dutch Chocolate Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,|",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh Customized Snapchat Filter Butterscotch Photo Cake For Birthday Gift, Anniversary Gift, Valentine's Day Gift, ",B0D1C1NSPT,uploads/61zsM0V33jL.jpg,9,899,809,"FlowerAura Delicious Silky Smooth Fresh Customized Snapchat Filter Butterscotch Photo Cake For Birthday Gift, Anniversary Gift, Valentine's Day Gift, Mother's Day Gift (Same Day Delivery) (0.5Kg)",0,0,24:39.5,Grocery & Gourmet Foods
"Ghasitaram Gifts Express Delivery Fresh Eggless Pineapple Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,",B09NC58SHV,uploads/413HzfZv9cL.jpg,9,799,719,"Ghasitaram Gifts Express Delivery Fresh Eggless Pineapple Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,|",0,0,24:39.5,Grocery & Gourmet Foods
"Ghasitaram Gifts Express Delivery Fresh Eggless Chocolate Trufle Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Chr",B09NC551ZQ,uploads/51nDfdKyZ-L.jpg,9,799,719,"Ghasitaram Gifts Express Delivery Fresh Eggless Chocolate Trufle Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,|",0,0,24:39.5,Grocery & Gourmet Foods
"Ghasitaram Gifts Express Delivery Fresh Eggless Heart Strawberry Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Chr",B09NC46Z23,uploads/31TPGsYjncL.jpg,9,799,719,"Ghasitaram Gifts Express Delivery Fresh Eggless Heart Strawberry Cake 1/2kg |Fresh Cake,Birthday Cake,Anniversary Cake, Gift For Her,Him,Valentine,Christmas,|",0,0,24:39.5,Grocery & Gourmet Foods
Bigwishbox Best Combo | Chocolate Cake 500g | Fresh Flowers (10 Red Roses Bouquet) | 02 Silk Chocolates | 01 Greeting Card | Birthday/Anniversary Gift,B092265YVD,uploads/71oeZHPQZCL.jpg,0,2900,2610,Bigwishbox Best Combo | Chocolate Cake 500g | Fresh Flowers (10 Red Roses Bouquet) | 02 Silk Chocolates | 01 Greeting Card | Birthday/Anniversary Gift | Sameday/Nextday Delivery,0,0,24:39.5,Grocery & Gourmet Foods
Bethel Kerala Elite Delicious Plum Classic Cake 680 Gm.,B09M9LWQ4M,uploads/51JtT-Nd+lL.jpg,0,550,495,Bethel Kerala Elite Delicious Plum Classic Cake 680 Gm.,0,0,24:39.5,Grocery & Gourmet Foods
Ship in the Mouth's Plum Cake with dry fruit non alcoholic 500g,B09HP7MZS9,uploads/714A30bQ+ML.jpg,0,790,711,Ship in the Mouth's Plum Cake with dry fruit non alcoholic 500g,0,0,24:39.5,Grocery & Gourmet Foods
Bethel Kerala Elite Carrot Pudding Cake 250 Gm,B0BJ6V6C88,uploads/413MHWfP5iL.jpg,0,320,288,Bethel Kerala Elite Carrot Pudding Cake 250 Gm,0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Strawberry Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Delivery)",B09Y99TWXL,uploads/61XmAu-TQtL.jpg,9,479,431,"FlowerAura Strawberry Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
Bethel Kerala Elite Plum Surprise Cake 330 Gm.,B09LMNQD3V,uploads/51pCIK1FsSL.jpg,0,320,288,Bethel Kerala Elite Plum Surprise Cake 330 Gm.,0,0,24:39.5,Grocery & Gourmet Foods
OUI 24 Carat Gold Plum Cake I 100% Veg | 250g I Womens Day Gifting I Hamper Gifting I Cake,B0CQ78V68W,uploads/612sbarLEDL.jpg,0,500,450,OUI 24 Carat Gold Plum Cake I 100% Veg | 250g I Womens Day Gifting I Hamper Gifting I Cake,0,0,24:39.5,Grocery & Gourmet Foods
Plum Cake - Premium Plum Cake with Juicy Plums & dryfruits and nuts rich | (400 grams),B0CNVB46BY,uploads/51ow-Hx256L.jpg,0,350,315,Plum Cake - Premium Plum Cake with Juicy Plums & dryfruits and nuts rich | (400 grams),0,0,24:39.5,Grocery & Gourmet Foods
"Britannia Gobbles 100% Veg Fruit Cake, 60g Pack Of 10",B0B5178V7B,uploads/71OZDmw2qFL.jpg,0,300,270,"Britannia Gobbles 100% Veg Fruit Cake, 60g Pack Of 10",0,0,24:39.5,Grocery & Gourmet Foods
Mulberry Zingals Mix Fruits Slice Cake | Tutti Frutti Flavours | Mono Outer Sliced Cake | Vegetarian Fruit Cake For Kids and Adults | Pack of 12/55 gm,B0BVBM6Z54,uploads/61GeAT885lL.jpg,0,240,216,Mulberry Zingals Mix Fruits Slice Cake | Tutti Frutti Flavours | Mono Outer Sliced Cake | Vegetarian Fruit Cake For Kids and Adults | Pack of 12/55 gms Each | 660 gms,0,0,24:39.5,Grocery & Gourmet Foods
Bigwishbox Fruit Overload Cake 2 Kg Eggless | Birthday Cake | Anniversary Cake | Next Day Delivery,B093C7P7Q4,uploads/61kSpnKeeXS.jpg,9,2599,2339,Bigwishbox Fruit Overload Cake 2 Kg Eggless | Birthday Cake | Anniversary Cake | Next Day Delivery,0,0,24:39.5,Grocery & Gourmet Foods
Neotea Traditional Kerala Plum Cake 400 G (Pack Of 2),B08Q7YSLKV,uploads/71qlrkQYr4L.jpg,9,649,584,Neotea Traditional Kerala Plum Cake 400 G (Pack Of 2),0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh Fruity Vanilla Cake Gift's For Birthday, Anniversary, Valentine's Day, Mother's Day, Christmas, Wedding (Same ",B0CKTP2HRN,uploads/51teSkW9ZuL.jpg,9,799,719,"FlowerAura Delicious Silky Smooth Fresh Fruity Vanilla Cake Gift's For Birthday, Anniversary, Valentine's Day, Mother's Day, Christmas, Wedding (Same Day Delivery) (0.5Kg)",0,0,24:39.5,Grocery & Gourmet Foods
"Britannia Gobbles Fruity Fun Bar Cake, 4N x 50g = 200g",B09WMSQMHJ,uploads/71XupFps3iL.jpg,0,120,108,"Britannia Gobbles Fruity Fun Bar Cake, 4N x 50g = 200g",0,0,24:39.5,Grocery & Gourmet Foods
Shanvi Traders Rich Plum Cake Home Made Christmas Plain Cake 250g ( Pack of 1 ),B0C7CYGT84,uploads/31heMLuVYzL.jpg,9,349,314,Shanvi Traders Rich Plum Cake Home Made Christmas Plain Cake 250g ( Pack of 1 ),0,0,24:39.5,Grocery & Gourmet Foods
Variar Bakery Traditional Rich Plum Cake (Egg) 400g Slices + Card| Christmas | Xmas | New Year,B082439P1L,uploads/91Pr7rq1rJL.jpg,0,530,477,Variar Bakery Traditional Rich Plum Cake (Egg) 400g Slices + Card| Christmas | Xmas | New Year,0,0,24:39.5,Grocery & Gourmet Foods
"Britannia Gobbles Fruity Fun Bar Cake, 50g (Pack Of 14)",B0B51K4XRP,uploads/61-vs1dW5QL.jpg,0,390,351,"Britannia Gobbles Fruity Fun Bar Cake, 50g (Pack Of 14)",0,0,24:39.5,Grocery & Gourmet Foods
"80RoseGarden Fresh Fruit Cake | Delicious Fruit Cake | Gifts for Birthday, Anniversary, Mother's day, Father's Day, Valentine's Day | Eggless cake 500",B0CNW3CKFF,uploads/61gjSbUGPKL.jpg,9,799,719,"80RoseGarden Fresh Fruit Cake | Delicious Fruit Cake | Gifts for Birthday, Anniversary, Mother's day, Father's Day, Valentine's Day | Eggless cake 500g Same Day Delivery",0,0,24:39.5,Grocery & Gourmet Foods
"BOGATCHI Christmas fruits for Plum Cake (180g), Mixed dried fruits for Xmas Plum cake",B07LFJY8FP,uploads/61kU3RWMBOL.jpg,9,309,278,"BOGATCHI Christmas fruits for Plum Cake (180g), Mixed dried fruits for Xmas Plum cake",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Red Velvet And Fruity Delight Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Deliv",B09Y991HQP,uploads/71-0R4RjWXL.jpg,9,759,683,"FlowerAura Red Velvet And Fruity Delight Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Fruit Delicious Cake Gift's for Girlfriend, Boyfrind, Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Deliver",B0CRB88N7R,uploads/51SckgTw9zL.jpg,9,699,629,"FlowerAura Fruit Delicious Cake Gift's for Girlfriend, Boyfrind, Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
Shanvi Traders Rich Plum Cake Home Made Christmas Fruit Cake 250g ( Pack of 1 ),B0C7D2SMK8,uploads/31Jrv79r3dL.jpg,9,349,314,Shanvi Traders Rich Plum Cake Home Made Christmas Fruit Cake 250g ( Pack of 1 ),0,0,24:39.5,Grocery & Gourmet Foods
"Bisk Farm Christmas Cake, 250g",B08PBBJNCM,uploads/61mjRF-wvdL.jpg,0,220,198,"Bisk Farm Christmas Cake, 250g",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh 500g Mix Fruit Cake With Chocolates Celebrations Pack For Valentine's Day Gift, Birthday Gift, Anniversary Gif",B0CQHGPFTH,uploads/51Vnbu7gAUL.jpg,9,999,899,"FlowerAura Delicious Silky Smooth Fresh 500g Mix Fruit Cake With Chocolates Celebrations Pack For Valentine's Day Gift, Birthday Gift, Anniversary Gift & Mother's Day Gift (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
"Indulge in Sweet Bliss with Tart n Treat 1KG Dopamine Rush Gift Hamper  6 Varieties of Irresistible Cakes, Perfect for Every Occasion",B0CPLRPV13,uploads/718C+4W8poL.jpg,0,1200,1080,"Indulge in Sweet Bliss with Tart n Treat 1KG Dopamine Rush Gift Hamper  6 Varieties of Irresistible Cakes, Perfect for Every Occasion",0,0,24:39.5,Grocery & Gourmet Foods
The Baker's Dozen Rich Chocolate Cake | Made with Finest Belgian Chocolate | Incredibly Moist and Soft Texture | Pack of 1 | 150g,B0CC2G2BZK,uploads/61UdcBLdNQL.jpg,5,175,158,The Baker's Dozen Rich Chocolate Cake | Made with Finest Belgian Chocolate | Incredibly Moist and Soft Texture | Pack of 1 | 150g,0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh Rasmalai Pista Cake Gift's For Birthday, Anniversary, Valentine's Day, Mother's Day, Christmas, Wedding (Same ",B0CKBTX7MX,uploads/51Bc7Rdra2L.jpg,9,899,809,"FlowerAura Delicious Silky Smooth Fresh Rasmalai Pista Cake Gift's For Birthday, Anniversary, Valentine's Day, Mother's Day, Christmas, Wedding (Same Day Delivery) (0.5 Kg)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Black Forest Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Delivery)",B09Y5WPLKW,uploads/61wKmXHDeyL.jpg,9,529,476,"FlowerAura Black Forest Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
"80RoseGarden Chocolate Cake | Delicious Freshly Baked Chocolate Cake | Gifts for Birthday, Anniversary, Mother's Day, Father's Day | Eggless cake 500g",B0CNW2KZHV,uploads/61sNyR7Lt6L.jpg,9,799,719,"80RoseGarden Chocolate Cake | Delicious Freshly Baked Chocolate Cake | Gifts for Birthday, Anniversary, Mother's Day, Father's Day | Eggless cake 500g Same Day Delivery",0,0,24:39.5,Grocery & Gourmet Foods
"two little birds | Whole Wheat Vanilla Almond Dry Cake | Freshly Baked, Eggless, Handcrafted, 100% Vegetarian | No Maida | Tea Cake 250 GM",B0CWS72T2Y,uploads/71Oq-qSwpoL.jpg,0,290,261,"two little birds | Whole Wheat Vanilla Almond Dry Cake | Freshly Baked, Eggless, Handcrafted, 100% Vegetarian | No Maida | Tea Cake 250 GM",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Delicious Silky Smooth Fresh 500g Butterscotch Cake With Chocolates Celebrations Pack For Valentine's Day Gift, Birthday Gift, Anniversary ",B0CQHFYCW5,uploads/61QZm-ntmwL.jpg,9,999,899,"FlowerAura Delicious Silky Smooth Fresh 500g Butterscotch Cake With Chocolates Celebrations Pack For Valentine's Day Gift, Birthday Gift, Anniversary Gift & Mother's Day Gift (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Buttercream Chocolate Swirl Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Deliver",B09Y8RDFN2,uploads/71QjE6IdSDL.jpg,9,619,557,"FlowerAura Buttercream Chocolate Swirl Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (0.5kg) (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
Bigwishbox | Special Chocolate Cream Cake 1 Kg | Nextday delivery,B09XQX72BY,uploads/51B8Lof3BGL.jpg,9,1399,1259,Bigwishbox | Special Chocolate Cream Cake 1 Kg | Nextday delivery,0,0,24:39.5,Grocery & Gourmet Foods
FlowerAura Delicious Silky Smooth Fresh Black Forest Cake Gift's For Mother's Day & Mom's Birthday (1kg) (Same Day Delivery),B0C3RMBD67,uploads/71YsktcWRxL.jpg,9,1129,1016,FlowerAura Delicious Silky Smooth Fresh Black Forest Cake Gift's For Mother's Day & Mom's Birthday (1kg) (Same Day Delivery),0,0,24:39.5,Grocery & Gourmet Foods
"FlowerAura Black Forest Gateau Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (1kg) (Same Day Delivery)",B09Y5XHQYP,uploads/51c2AJcM5hL.jpg,9,949,854,"FlowerAura Black Forest Gateau Delicious Cake Gift's For Birthday, Anniversery, Valentine's Day, Mother's Day, Party (1kg) (Same Day Delivery)",0,0,24:39.5,Grocery & Gourmet Foods
Monkey Bar Cakes - Freshly Baked | No Palm Oil | Eggless | Pack of 12 (Pineapple),B0CF9XDPLY,uploads/61YHJWnOj1L.jpg,0,360,324,Monkey Bar Cakes - Freshly Baked | No Palm Oil | Eggless | Pack of 12 (Pineapple),0,0,24:39.5,Grocery & Gourmet Foods
"Cadbury Chocobakes Chocolate Cake Large (Pack Of 5), 630 Grams",B09L9561M5,uploads/71O73pEEMDL.jpg,0,260,234,"Cadbury Chocobakes Chocolate Cake Large (Pack Of 5), 630 Grams",0,0,24:39.5,Grocery & Gourmet Foods
Neotea Delicious Carrot Cake Ghee and Dry Fruits Cake Made with Freshly Grated Carrots 250 gm,B091B6HD8P,uploads/71LSCDU0PWL.jpg,9,369,332,Neotea Delicious Carrot Cake Ghee and Dry Fruits Cake Made with Freshly Grated Carrots 250 gm,0,0,24:39.5,Grocery & Gourmet Foods
The Baker's Dozen Bestsellers Combo Pack | Moist and Delicious Banana Walnut Cake -150g | Crispy Coconut Oats Cookies - 150g | Crunchy Ragi Crackers -,B0BF4SJ8MY,uploads/616FeUdrS3L.jpg,9,439,395,The Baker's Dozen Bestsellers Combo Pack | Moist and Delicious Banana Walnut Cake -150g | Crispy Coconut Oats Cookies - 150g | Crunchy Ragi Crackers -100g,0,0,24:39.5,Grocery & Gourmet Foods
"Wheat Craft Premium Handmade Cake Rusks (Pack of 2 x 100g Each) | Perfect Teatime Toast Tasty, Crunchy and Crispy Bakery Rusk",B0CT8FVGK3,uploads/617mmosBFXL.jpg,0,120,108,"Wheat Craft Premium Handmade Cake Rusks (Pack of 2 x 100g Each) | Perfect Teatime Toast Tasty, Crunchy and Crispy Bakery Rusk",0,0,24:39.5,Grocery & Gourmet Foods
